system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
000000000000000001cf,"{type=[[0.0, 899.8901960784318]]}","{type=[[0.0, 895.8901960784318], [1.0, 4.0]]}","{type=[[0.0, 895.8901960784318], [1.0, 4.0]]}","{type=[[0.0, 270.28235294117655], [1.0, 629.607843137255]]}","{type=[[0.0, 270.28235294117655], [1.0, 629.607843137255]]}","{type=[[0.0, 274.28235294117655], [1.0, 625.607843137255]]}",519046694,"{type=[[0.0, 899.8901960784318]]}","{type=[[0.0, 899.8901960784318]]}","{type=[[0.0, 899.8901960784318]]}",
000000000000000001d0,"{type=[[0.0, 899.8980392156864]]}","{type=[[0.0, 899.8980392156864]]}","{type=[[0.0, 899.8980392156864]]}","{type=[[0.0, 69.06274509803922], [1.0, 830.8352941176471]]}","{type=[[0.0, 69.06274509803922], [1.0, 830.8352941176471]]}","{type=[[0.0, 69.06274509803922], [1.0, 830.8352941176471]]}",519118868,"{type=[[0.0, 899.8980392156864]]}","{type=[[0.0, 899.8980392156864]]}","{type=[[0.0, 899.8980392156864]]}",
000000000000000001d1,"{type=[[0.0, 896.070588235294], [1.0, 8.254901960784315]]}","{type=[[0.0, 884.8117647058824], [1.0, 19.51372549019608]]}","{type=[[0.0, 893.0666666666668], [1.0, 11.258823529411764]]}","{type=[[0.0, 22.737254901960785], [1.0, 881.5882352941178]]}","{type=[[0.0, 30.992156862745098], [1.0, 873.3333333333334]]}","{type=[[0.0, 42.25098039215686], [1.0, 862.0745098039216]]}",519204165,"{type=[[0.0, 904.3254901960785]]}","{type=[[0.0, 904.3254901960785]]}","{type=[[0.0, 904.3254901960785]]}",
000000000000000001d2,"{type=[[0.0, 902.023529411765]]}","{type=[[0.0, 900.0235294117647], [1.0, 2.0]]}","{type=[[0.0, 900.0235294117647], [1.0, 2.0]]}","{type=[[0.0, 393.6588235294117], [1.0, 508.36470588235284]]}","{type=[[0.0, 393.6588235294117], [1.0, 508.36470588235284]]}","{type=[[0.0, 395.6588235294117], [1.0, 506.36470588235284]]}",519007339,"{type=[[0.0, 902.023529411765]]}","{type=[[0.0, 902.023529411765]]}","{type=[[0.0, 902.023529411765]]}",
000000000000000001d3,"{type=[[0.0, 874.8823529411765]]}","{type=[[0.0, 874.8823529411765]]}","{type=[[0.0, 905.2235294117647]]}","{type=[[0.0, 51.0], [1.0, 823.8823529411765]]}","{type=[[0.0, 51.0], [1.0, 854.2235294117647]]}","{type=[[0.0, 51.0], [1.0, 854.2235294117647]]}",519597833,"{type=[[0.0, 874.8823529411765]]}","{type=[[0.0, 874.8823529411765]]}","{type=[[0.0, 905.2235294117647]]}",
000000000000000001d4,"{type=[[0.0, 902.0549019607842], [1.0, 6.784313725490196]]}","{type=[[0.0, 872.141176470588], [1.0, 36.69803921568628]]}","{type=[[0.0, 878.9254901960782], [1.0, 29.91372549019608]]}","{type=[[0.0, 91.30980392156863], [1.0, 817.5294117647057]]}","{type=[[0.0, 98.09411764705882], [1.0, 810.7450980392156]]}","{type=[[0.0, 128.00784313725492], [1.0, 780.8313725490195]]}",519414128,"{type=[[0.0, 908.8392156862743]]}","{type=[[0.0, 908.8392156862743]]}","{type=[[0.0, 908.8392156862743]]}",
000000000000000001d5,"{type=[[0.0, 908.698039215686]]}","{type=[[0.0, 908.698039215686]]}","{type=[[0.0, 908.698039215686]]}","{type=[[0.0, 60.76078431372549], [1.0, 847.9372549019606]]}","{type=[[0.0, 60.76078431372549], [1.0, 847.9372549019606]]}","{type=[[0.0, 60.76078431372549], [1.0, 847.9372549019606]]}",519610975,"{type=[[0.0, 908.698039215686]]}","{type=[[0.0, 908.698039215686]]}","{type=[[0.0, 908.698039215686]]}",
000000000000000001d6,"{type=[[0.0, 905.5450980392156], [1.0, 1.0274509803921568]]}","{type=[[0.0, 904.5450980392161], [1.0, 2.0274509803921568]]}","{type=[[0.0, 905.5725490196078], [1.0, 1.0]]}","{type=[[0.0, 31.039215686274506], [1.0, 875.5333333333336]]}","{type=[[0.0, 32.06666666666666], [1.0, 874.5058823529415]]}","{type=[[0.0, 33.06666666666666], [1.0, 873.5058823529415]]}",519479758,"{type=[[0.0, 906.5725490196082]]}","{type=[[0.0, 906.5725490196082]]}","{type=[[0.0, 906.5725490196082]]}",
000000000000000001d7,"{type=[[0.0, 786.2901960784314], [1.0, 6.0]]}","{type=[[0.0, 786.2901960784314], [1.0, 6.0]]}","{type=[[0.0, 900.4156862745098]]}","{type=[[0.0, 261.4980392156863], [1.0, 530.7921568627454]]}","{type=[[0.0, 274.4117647058824], [1.0, 626.0039215686277]]}","{type=[[0.0, 274.4117647058824], [1.0, 626.0039215686277]]}",519204193,"{type=[[0.0, 792.2901960784316]]}","{type=[[0.0, 792.2901960784316]]}","{type=[[0.0, 900.4156862745098]]}",
000000000000000001da,"{type=[[0.0, 877.8509803921577]]}","{type=[[0.0, 877.8509803921577]]}","{type=[[0.0, 877.8509803921577]]}","{type=[[0.0, 221.07450980392161], [1.0, 656.7764705882358]]}","{type=[[0.0, 221.07450980392161], [1.0, 656.7764705882358]]}","{type=[[0.0, 221.07450980392161], [1.0, 656.7764705882358]]}",517728025,"{type=[[0.0, 877.8509803921577]]}","{type=[[0.0, 877.8509803921577]]}","{type=[[0.0, 877.8509803921577]]}",
000000000000000001db,"{type=[[0.0, 879.7607843137254]]}","{type=[[0.0, 877.7607843137255], [1.0, 2.0]]}","{type=[[0.0, 877.7607843137255], [1.0, 2.0]]}","{type=[[0.0, 35.77254901960785], [1.0, 843.9882352941175]]}","{type=[[0.0, 35.77254901960785], [1.0, 843.9882352941175]]}","{type=[[0.0, 37.77254901960785], [1.0, 841.9882352941175]]}",517793637,"{type=[[0.0, 879.7607843137254]]}","{type=[[0.0, 879.7607843137254]]}","{type=[[0.0, 879.7607843137254]]}",
000000000000000001dc,"{type=[[0.0, 873.2588235294123]]}","{type=[[0.0, 873.2588235294123]]}","{type=[[0.0, 873.2588235294123]]}","{type=[[0.0, 4.015686274509804], [1.0, 869.2431372549025]]}","{type=[[0.0, 4.015686274509804], [1.0, 869.2431372549025]]}","{type=[[0.0, 4.015686274509804], [1.0, 869.2431372549025]]}",517235924,"{type=[[0.0, 873.2588235294123]]}","{type=[[0.0, 873.2588235294123]]}","{type=[[0.0, 873.2588235294123]]}",
000000000000000001dd,"{type=[[0.0, 879.8235294117645]]}","{type=[[0.0, 879.8235294117645]]}","{type=[[0.0, 879.8235294117645]]}","{type=[[0.0, 570.2039215686274], [1.0, 309.6196078431372]]}","{type=[[0.0, 570.2039215686274], [1.0, 309.6196078431372]]}","{type=[[0.0, 570.2039215686274], [1.0, 309.6196078431372]]}",517563924,"{type=[[0.0, 879.8235294117645]]}","{type=[[0.0, 879.8235294117645]]}","{type=[[0.0, 879.8235294117645]]}",
000000000000000001de,"{type=[[0.0, 872.8000000000002]]}","{type=[[0.0, 872.8000000000002]]}","{type=[[0.0, 872.8000000000002]]}","{type=[[0.0, 89.48627450980393], [1.0, 783.3137254901961]]}","{type=[[0.0, 89.48627450980393], [1.0, 783.3137254901961]]}","{type=[[0.0, 89.48627450980393], [1.0, 783.3137254901961]]}",517393328,"{type=[[0.0, 872.8000000000002]]}","{type=[[0.0, 872.8000000000002]]}","{type=[[0.0, 872.8000000000002]]}",
000000000000000001df,"{type=[[0.0, 889.2588235294118]]}","{type=[[0.0, 889.2588235294118]]}","{type=[[0.0, 889.2588235294118]]}","{type=[[0.0, 282.9529411764706], [1.0, 606.3058823529414]]}","{type=[[0.0, 282.9529411764706], [1.0, 606.3058823529414]]}","{type=[[0.0, 282.9529411764706], [1.0, 606.3058823529414]]}",518357814,"{type=[[0.0, 889.2588235294118]]}","{type=[[0.0, 889.2588235294118]]}","{type=[[0.0, 889.2588235294118]]}",
000000000000000001e0,"{type=[[0.0, 897.0823529411762]]}","{type=[[0.0, 897.0823529411762]]}","{type=[[0.0, 897.0823529411762]]}","{type=[[0.0, 574.7137254901961], [1.0, 322.36862745098045]]}","{type=[[0.0, 574.7137254901961], [1.0, 322.36862745098045]]}","{type=[[0.0, 574.7137254901961], [1.0, 322.36862745098045]]}",518692417,"{type=[[0.0, 897.0823529411762]]}","{type=[[0.0, 897.0823529411762]]}","{type=[[0.0, 897.0823529411762]]}",
000000000000000001e1,"{type=[[0.0, 898.4156862745095]]}","{type=[[0.0, 898.4156862745095]]}","{type=[[0.0, 898.4156862745095]]}","{type=[[0.0, 55.14901960784314], [1.0, 843.2666666666663]]}","{type=[[0.0, 55.14901960784314], [1.0, 843.2666666666663]]}","{type=[[0.0, 55.14901960784314], [1.0, 843.2666666666663]]}",518639945,"{type=[[0.0, 898.4156862745095]]}","{type=[[0.0, 898.4156862745095]]}","{type=[[0.0, 898.4156862745095]]}",
000000000000000001e2,"{type=[[0.0, 892.8862745098038], [1.0, 2.0]]}","{type=[[0.0, 886.2549019607844], [1.0, 8.631372549019607]]}","{type=[[0.0, 888.2549019607844], [1.0, 6.631372549019608]]}","{type=[[0.0, 104.88627450980394], [1.0, 790.0000000000002]]}","{type=[[0.0, 106.88627450980394], [1.0, 788.0000000000002]]}","{type=[[0.0, 113.51764705882354], [1.0, 781.3686274509806]]}",518843329,"{type=[[0.0, 894.886274509804]]}","{type=[[0.0, 894.886274509804]]}","{type=[[0.0, 894.886274509804]]}",
000000000000000001e3,"{type=[[0.0, 887.8274509803924]]}","{type=[[0.0, 887.8274509803924]]}","{type=[[0.0, 887.8274509803924]]}","{type=[[0.0, 24.462745098039218], [1.0, 863.3647058823532]]}","{type=[[0.0, 24.462745098039218], [1.0, 863.3647058823532]]}","{type=[[0.0, 24.462745098039218], [1.0, 863.3647058823532]]}",517983709,"{type=[[0.0, 887.8274509803924]]}","{type=[[0.0, 887.8274509803924]]}","{type=[[0.0, 887.8274509803924]]}",
000000000000000001e4,"{type=[[0.0, 883.7607843137259]]}","{type=[[0.0, 861.7607843137258], [1.0, 22.0]]}","{type=[[0.0, 861.7607843137258], [1.0, 22.0]]}","{type=[[0.0, 32.03921568627451], [1.0, 851.7215686274515]]}","{type=[[0.0, 32.03921568627451], [1.0, 851.7215686274515]]}","{type=[[0.0, 54.03921568627451], [1.0, 829.7215686274515]]}",517734414,"{type=[[0.0, 883.7607843137259]]}","{type=[[0.0, 883.7607843137259]]}","{type=[[0.0, 883.7607843137259]]}",
000000000000000001e5,"{type=[[0.0, 883.4627450980391]]}","{type=[[0.0, 879.4627450980391], [1.0, 4.0]]}","{type=[[0.0, 879.4627450980391], [1.0, 4.0]]}","{type=[[0.0, 382.1725490196079], [1.0, 501.29019607843156]]}","{type=[[0.0, 382.1725490196079], [1.0, 501.29019607843156]]}","{type=[[0.0, 386.1725490196079], [1.0, 497.29019607843156]]}",517662253,"{type=[[0.0, 883.4627450980391]]}","{type=[[0.0, 883.4627450980391]]}","{type=[[0.0, 883.4627450980391]]}",
000000000000000001e6,"{type=[[0.0, 882.3333333333336], [1.0, 2.0]]}","{type=[[0.0, 882.3333333333336], [1.0, 2.0]]}","{type=[[0.0, 884.3333333333334]]}","{type=[[0.0, 46.949019607843134], [1.0, 837.3843137254901]]}","{type=[[0.0, 48.94901960784314], [1.0, 835.3843137254901]]}","{type=[[0.0, 48.94901960784314], [1.0, 835.3843137254901]]}",517596630,"{type=[[0.0, 884.3333333333334]]}","{type=[[0.0, 884.3333333333334]]}","{type=[[0.0, 884.3333333333334]]}",
000000000000000001e7,"{type=[[0.0, 882.7450980392155]]}","{type=[[0.0, 862.58431372549], [1.0, 20.160784313725493]]}","{type=[[0.0, 862.58431372549], [1.0, 20.160784313725493]]}","{type=[[0.0, 135.11764705882354], [1.0, 747.6274509803919]]}","{type=[[0.0, 135.11764705882354], [1.0, 747.6274509803919]]}","{type=[[0.0, 155.27843137254897], [1.0, 727.4666666666665]]}",517432590,"{type=[[0.0, 882.7450980392155]]}","{type=[[0.0, 882.7450980392155]]}","{type=[[0.0, 882.7450980392155]]}",
000000000000000001e8,"{type=[[0.0, 867.1803921568627], [1.0, 8.0]]}","{type=[[0.0, 865.1803921568626], [1.0, 10.0]]}","{type=[[0.0, 873.1803921568626], [1.0, 2.0]]}","{type=[[0.0, 287.2117647058824], [1.0, 587.9686274509803]]}","{type=[[0.0, 295.2117647058824], [1.0, 579.9686274509803]]}","{type=[[0.0, 297.2117647058824], [1.0, 577.9686274509803]]}",517262026,"{type=[[0.0, 875.1803921568627]]}","{type=[[0.0, 875.1803921568627]]}","{type=[[0.0, 875.1803921568627]]}",
000000000000000001e9,"{type=[[0.0, 878.1098039215684]]}","{type=[[0.0, 878.1098039215684]]}","{type=[[0.0, 878.1098039215684]]}","{type=[[0.0, 489.25098039215686], [1.0, 388.8588235294117]]}","{type=[[0.0, 489.25098039215686], [1.0, 388.8588235294117]]}","{type=[[0.0, 489.25098039215686], [1.0, 388.8588235294117]]}",517288274,"{type=[[0.0, 878.1098039215684]]}","{type=[[0.0, 878.1098039215684]]}","{type=[[0.0, 878.1098039215684]]}",
000000000000000001ea,"{type=[[0.0, 877.749019607843], [1.0, 4.0]]}","{type=[[0.0, 877.749019607843], [1.0, 4.0]]}","{type=[[0.0, 881.749019607843]]}","{type=[[0.0, 14.992156862745098], [1.0, 866.7568627450978]]}","{type=[[0.0, 18.992156862745098], [1.0, 862.7568627450978]]}","{type=[[0.0, 18.992156862745098], [1.0, 862.7568627450978]]}",517334200,"{type=[[0.0, 881.749019607843]]}","{type=[[0.0, 881.749019607843]]}","{type=[[0.0, 881.749019607843]]}",
000000000000000001eb,"{type=[[0.0, 878.5098039215687]]}","{type=[[0.0, 874.5098039215685], [1.0, 4.0]]}","{type=[[0.0, 874.5098039215685], [1.0, 4.0]]}","{type=[[1.0, 878.5098039215687]]}","{type=[[1.0, 878.5098039215687]]}","{type=[[0.0, 4.0], [1.0, 874.5098039215685]]}",517307957,"{type=[[0.0, 878.5098039215687]]}","{type=[[0.0, 878.5098039215687]]}","{type=[[0.0, 878.5098039215687]]}",
000000000000000001ec,"{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 261.8705882352941], [1.0, 611.1137254901961]]}","{type=[[0.0, 261.8705882352941], [1.0, 611.1137254901961]]}","{type=[[0.0, 261.8705882352941], [1.0, 611.1137254901961]]}",517307976,"{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 872.9843137254904]]}","{type=[[0.0, 872.9843137254904]]}",
000000000000000001ed,"{type=[[0.0, 884.5882352941178]]}","{type=[[0.0, 884.5882352941178]]}","{type=[[0.0, 884.5882352941178]]}","{type=[[0.0, 821.1921568627452], [1.0, 63.39607843137255]]}","{type=[[0.0, 821.1921568627452], [1.0, 63.39607843137255]]}","{type=[[0.0, 821.1921568627452], [1.0, 63.39607843137255]]}",517760692,"{type=[[0.0, 884.5882352941178]]}","{type=[[0.0, 884.5882352941178]]}","{type=[[0.0, 884.5882352941178]]}",
000000000000000001ee,"{type=[[0.0, 886.270588235294]]}","{type=[[0.0, 886.270588235294]]}","{type=[[0.0, 886.270588235294]]}","{type=[[0.0, 588.1529411764704], [1.0, 298.1176470588235]]}","{type=[[0.0, 588.1529411764704], [1.0, 298.1176470588235]]}","{type=[[0.0, 588.1529411764704], [1.0, 298.1176470588235]]}",517996911,"{type=[[0.0, 886.270588235294]]}","{type=[[0.0, 886.270588235294]]}","{type=[[0.0, 886.270588235294]]}",
000000000000000001ef,"{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 550.2549019607845], [1.0, 334.78823529411756]]}","{type=[[0.0, 550.2549019607845], [1.0, 334.78823529411756]]}","{type=[[0.0, 550.2549019607845], [1.0, 334.78823529411756]]}",517865688,"{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 885.043137254902]]}","{type=[[0.0, 885.043137254902]]}",
000000000000000001f0,"{type=[[0.0, 874.4156862745095], [1.0, 2.0]]}","{type=[[0.0, 874.4156862745095], [1.0, 2.0]]}","{type=[[0.0, 876.4156862745098]]}","{type=[[0.0, 73.38823529411764], [1.0, 803.0274509803922]]}","{type=[[0.0, 75.38823529411764], [1.0, 801.0274509803922]]}","{type=[[0.0, 75.38823529411764], [1.0, 801.0274509803922]]}",516973361,"{type=[[0.0, 876.4156862745098]]}","{type=[[0.0, 876.4156862745098]]}","{type=[[0.0, 876.4156862745098]]}",
000000000000000001f1,"{type=[[0.0, 872.0]]}","{type=[[0.0, 869.0], [1.0, 3.0]]}","{type=[[0.0, 869.0], [1.0, 3.0]]}","{type=[[0.0, 589.7137254901963], [1.0, 282.2862745098039]]}","{type=[[0.0, 589.7137254901963], [1.0, 282.2862745098039]]}","{type=[[0.0, 592.7137254901962], [1.0, 279.28627450980395]]}",516953597,"{type=[[0.0, 872.0]]}","{type=[[0.0, 872.0]]}","{type=[[0.0, 872.0]]}",
000000000000000001f2,"{type=[[0.0, 875.1843137254899]]}","{type=[[0.0, 865.498039215686], [1.0, 9.686274509803923]]}","{type=[[0.0, 865.498039215686], [1.0, 9.686274509803923]]}","{type=[[0.0, 158.9372549019608], [1.0, 716.2470588235292]]}","{type=[[0.0, 158.9372549019608], [1.0, 716.2470588235292]]}","{type=[[0.0, 168.62352941176474], [1.0, 706.5607843137252]]}",516901110,"{type=[[0.0, 875.1843137254899]]}","{type=[[0.0, 875.1843137254899]]}","{type=[[0.0, 875.1843137254899]]}",
000000000000000001f3,"{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 187.35686274509806], [1.0, 687.8274509803921]]}","{type=[[0.0, 187.35686274509806], [1.0, 687.8274509803921]]}","{type=[[0.0, 187.35686274509806], [1.0, 687.8274509803921]]}",516802690,"{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 875.1843137254903]]}","{type=[[0.0, 875.1843137254903]]}",
000000000000000001f4,"{type=[[0.0, 881.5607843137254]]}","{type=[[0.0, 879.478431372549], [1.0, 2.0823529411764707]]}","{type=[[0.0, 879.478431372549], [1.0, 2.0823529411764707]]}","{type=[[0.0, 53.93333333333334], [1.0, 827.6274509803919]]}","{type=[[0.0, 53.93333333333334], [1.0, 827.6274509803919]]}","{type=[[0.0, 56.01568627450981], [1.0, 825.5450980392155]]}",517202945,"{type=[[0.0, 881.5607843137254]]}","{type=[[0.0, 881.5607843137254]]}","{type=[[0.0, 881.5607843137254]]}",
000000000000000001f5,"{type=[[0.0, 870.2431372549015], [1.0, 5.0]]}","{type=[[0.0, 870.1607843137252], [1.0, 5.08235294117647]]}","{type=[[0.0, 875.1607843137253], [1.0, 0.08235294117647059]]}","{type=[[0.0, 219.9843137254902], [1.0, 655.2588235294115]]}","{type=[[0.0, 224.9843137254902], [1.0, 650.2588235294115]]}","{type=[[0.0, 225.0666666666667], [1.0, 650.176470588235]]}",516907675,"{type=[[0.0, 875.2431372549015]]}","{type=[[0.0, 875.2431372549015]]}","{type=[[0.0, 875.2431372549015]]}",
000000000000000001f6,"{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 616.6196078431371], [1.0, 260.9372549019607]]}","{type=[[0.0, 616.6196078431371], [1.0, 260.9372549019607]]}","{type=[[0.0, 616.6196078431371], [1.0, 260.9372549019607]]}",517019214,"{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 877.5568627450976]]}","{type=[[0.0, 877.5568627450976]]}",
000000000000000001f7,"{type=[[0.0, 883.4156862745099]]}","{type=[[0.0, 882.3098039215686], [1.0, 1.1058823529411765]]}","{type=[[0.0, 882.3098039215686], [1.0, 1.1058823529411765]]}","{type=[[0.0, 263.1607843137255], [1.0, 620.2549019607843]]}","{type=[[0.0, 263.1607843137255], [1.0, 620.2549019607843]]}","{type=[[0.0, 264.26666666666665], [1.0, 619.149019607843]]}",517530973,"{type=[[0.0, 883.4156862745099]]}","{type=[[0.0, 883.4156862745099]]}","{type=[[0.0, 883.4156862745099]]}",
000000000000000001f8,"{type=[[0.0, 874.2627450980392], [1.0, 8.239215686274509]]}","{type=[[0.0, 874.2627450980392], [1.0, 8.239215686274509]]}","{type=[[0.0, 882.5019607843137]]}","{type=[[0.0, 17.61176470588235], [1.0, 864.8901960784314]]}","{type=[[0.0, 25.850980392156863], [1.0, 856.6509803921568]]}","{type=[[0.0, 25.850980392156863], [1.0, 856.6509803921568]]}",517635973,"{type=[[0.0, 882.5019607843137]]}","{type=[[0.0, 882.5019607843137]]}","{type=[[0.0, 882.5019607843137]]}",
000000000000000001f9,"{type=[[0.0, 889.8313725490194]]}","{type=[[0.0, 889.8156862745099], [1.0, 0.01568627450980392]]}","{type=[[0.0, 889.8156862745099], [1.0, 0.01568627450980392]]}","{type=[[0.0, 208.50980392156865], [1.0, 681.3215686274507]]}","{type=[[0.0, 208.50980392156865], [1.0, 681.3215686274507]]}","{type=[[0.0, 208.52549019607847], [1.0, 681.3058823529409]]}",517773739,"{type=[[0.0, 889.8313725490194]]}","{type=[[0.0, 889.8313725490194]]}","{type=[[0.0, 889.8313725490194]]}",
000000000000000001fa,"{type=[[0.0, 890.6196078431371]]}","{type=[[0.0, 874.6862745098039], [1.0, 15.933333333333334]]}","{type=[[0.0, 874.6862745098039], [1.0, 15.933333333333334]]}","{type=[[0.0, 8.84313725490196], [1.0, 881.7764705882354]]}","{type=[[0.0, 8.84313725490196], [1.0, 881.7764705882354]]}","{type=[[0.0, 24.776470588235295], [1.0, 865.8431372549019]]}",517839334,"{type=[[0.0, 890.6196078431371]]}","{type=[[0.0, 890.6196078431371]]}","{type=[[0.0, 890.6196078431371]]}",
000000000000000001fb,"{type=[[0.0, 886.4705882352943]]}","{type=[[0.0, 886.4705882352943]]}","{type=[[0.0, 886.4705882352943]]}","{type=[[0.0, 124.40392156862747], [1.0, 762.0666666666667]]}","{type=[[0.0, 124.40392156862747], [1.0, 762.0666666666667]]}","{type=[[0.0, 124.40392156862747], [1.0, 762.0666666666667]]}",517498156,"{type=[[0.0, 886.4705882352943]]}","{type=[[0.0, 886.4705882352943]]}","{type=[[0.0, 886.4705882352943]]}",
000000000000000001fc,"{type=[[0.0, 875.1999999999999], [1.0, 1.0]]}","{type=[[0.0, 862.9725490196078], [1.0, 13.227450980392156]]}","{type=[[0.0, 863.9725490196076], [1.0, 12.227450980392156]]}","{type=[[0.0, 84.0], [1.0, 792.1999999999999]]}","{type=[[0.0, 85.0], [1.0, 791.1999999999999]]}","{type=[[0.0, 97.22745098039215], [1.0, 778.9725490196078]]}",517235717,"{type=[[0.0, 876.1999999999998]]}","{type=[[0.0, 876.1999999999998]]}","{type=[[0.0, 876.1999999999998]]}",
000000000000000001fd,"{type=[[0.0, 880.8078431372546]]}","{type=[[0.0, 880.8078431372546]]}","{type=[[0.0, 880.8078431372546]]}","{type=[[0.0, 570.0901960784312], [1.0, 310.7176470588235]]}","{type=[[0.0, 570.0901960784312], [1.0, 310.7176470588235]]}","{type=[[0.0, 570.0901960784312], [1.0, 310.7176470588235]]}",517170088,"{type=[[0.0, 880.8078431372546]]}","{type=[[0.0, 880.8078431372546]]}","{type=[[0.0, 880.8078431372546]]}",
000000000000000001fe,"{type=[[0.0, 891.1647058823531]]}","{type=[[0.0, 869.1882352941178], [1.0, 21.976470588235294]]}","{type=[[0.0, 869.1882352941178], [1.0, 21.976470588235294]]}","{type=[[0.0, 42.345098039215685], [1.0, 848.8196078431375]]}","{type=[[0.0, 42.345098039215685], [1.0, 848.8196078431375]]}","{type=[[0.0, 64.32156862745099], [1.0, 826.8431372549022]]}",517937734,"{type=[[0.0, 891.1647058823531]]}","{type=[[0.0, 891.1647058823531]]}","{type=[[0.0, 891.1647058823531]]}",
000000000000000001ff,"{type=[[0.0, 894.1137254901962]]}","{type=[[0.0, 894.1137254901962]]}","{type=[[0.0, 894.1137254901962]]}","{type=[[0.0, 562.5568627450981], [1.0, 331.55686274509804]]}","{type=[[0.0, 562.5568627450981], [1.0, 331.55686274509804]]}","{type=[[0.0, 562.5568627450981], [1.0, 331.55686274509804]]}",518042708,"{type=[[0.0, 894.1137254901962]]}","{type=[[0.0, 894.1137254901962]]}","{type=[[0.0, 894.1137254901962]]}",
00000000000000000200,"{type=[[0.0, 885.760784313725], [1.0, 3.854901960784314]]}","{type=[[0.0, 879.7098039215682], [1.0, 9.905882352941177]]}","{type=[[0.0, 883.5647058823527], [1.0, 6.050980392156863]]}","{type=[[0.0, 244.61568627450987], [1.0, 644.9999999999997]]}","{type=[[0.0, 248.4705882352942], [1.0, 641.1450980392154]]}","{type=[[0.0, 254.52156862745107], [1.0, 635.0941176470586]]}",518147665,"{type=[[0.0, 889.6156862745095]]}","{type=[[0.0, 889.6156862745095]]}","{type=[[0.0, 889.6156862745095]]}",
00000000000000000201,"{type=[[0.0, 890.623529411765]]}","{type=[[0.0, 890.623529411765]]}","{type=[[0.0, 890.623529411765]]}","{type=[[0.0, 597.250980392157], [1.0, 293.3725490196079]]}","{type=[[0.0, 597.250980392157], [1.0, 293.3725490196079]]}","{type=[[0.0, 597.250980392157], [1.0, 293.3725490196079]]}",517970517,"{type=[[0.0, 890.623529411765]]}","{type=[[0.0, 890.623529411765]]}","{type=[[0.0, 890.623529411765]]}",
00000000000000000202,"{type=[[0.0, 892.1999999999998], [1.0, 4.0]]}","{type=[[0.0, 769.6666666666664], [1.0, 126.53333333333333]]}","{type=[[0.0, 773.6666666666664], [1.0, 122.53333333333333]]}","{type=[[0.0, 52.247058823529414], [1.0, 843.9529411764703]]}","{type=[[0.0, 56.247058823529414], [1.0, 839.9529411764703]]}","{type=[[0.0, 178.78039215686275], [1.0, 717.419607843137]]}",518449460,"{type=[[0.0, 896.1999999999998]]}","{type=[[0.0, 896.1999999999998]]}","{type=[[0.0, 896.1999999999998]]}",
