system:index,deforestationHistogram 2000-2010,deforestationHistogram 2000-2018,deforestationHistogram 2010-2018,forestHistogram 2000,forestHistogram 2010,forestHistogram 2018,plotID,reforestationHistogram 2000-2010,reforestationHistogram 2000-2018,reforestationHistogram 2010-2018,.geo
00000000000000000203,"{type=[[0.0, 902.6862745098045], [1.0, 2.4156862745098038]]}","{type=[[0.0, 805.6784313725497], [1.0, 99.4235294117647]]}","{type=[[0.0, 808.0941176470593], [1.0, 97.0078431372549]]}","{type=[[0.0, 199.6823529411765], [1.0, 705.4196078431378]]}","{type=[[0.0, 202.09803921568633], [1.0, 703.003921568628]]}","{type=[[0.0, 299.1058823529412], [1.0, 605.9960784313729]]}",518718464,"{type=[[0.0, 905.1019607843144]]}","{type=[[0.0, 905.1019607843144]]}","{type=[[0.0, 905.1019607843144]]}",
00000000000000000204,"{type=[[0.0, 897.4039215686275], [1.0, 2.0]]}","{type=[[0.0, 897.4039215686275], [1.0, 2.0]]}","{type=[[0.0, 899.4039215686275]]}","{type=[[0.0, 32.9921568627451], [1.0, 866.4117647058824]]}","{type=[[0.0, 34.9921568627451], [1.0, 864.4117647058824]]}","{type=[[0.0, 34.9921568627451], [1.0, 864.4117647058824]]}",518626617,"{type=[[0.0, 899.4039215686275]]}","{type=[[0.0, 899.4039215686275]]}","{type=[[0.0, 899.4039215686275]]}",
00000000000000000205,"{type=[[0.0, 902.2235294117642]]}","{type=[[0.0, 899.1803921568624], [1.0, 3.0431372549019606]]}","{type=[[0.0, 899.1803921568624], [1.0, 3.0431372549019606]]}","{type=[[0.0, 603.6509803921568], [1.0, 298.57254901960795]]}","{type=[[0.0, 603.6509803921568], [1.0, 298.57254901960795]]}","{type=[[0.0, 606.6941176470588], [1.0, 295.5294117647059]]}",518646299,"{type=[[0.0, 902.2235294117642]]}","{type=[[0.0, 902.2235294117642]]}","{type=[[0.0, 902.2235294117642]]}",
00000000000000000206,"{type=[[0.0, 907.0078431372551]]}","{type=[[0.0, 899.164705882353], [1.0, 7.8431372549019605]]}","{type=[[0.0, 899.164705882353], [1.0, 7.8431372549019605]]}","{type=[[0.0, 4.0], [1.0, 903.0078431372548]]}","{type=[[0.0, 4.0], [1.0, 903.0078431372548]]}","{type=[[0.0, 11.843137254901961], [1.0, 895.164705882353]]}",519000641,"{type=[[0.0, 907.0078431372551]]}","{type=[[0.0, 907.0078431372551]]}","{type=[[0.0, 907.0078431372551]]}",
00000000000000000207,"{type=[[0.0, 886.4078431372552], [1.0, 20.0]]}","{type=[[0.0, 876.9098039215688], [1.0, 29.498039215686273]]}","{type=[[0.0, 896.9098039215688], [1.0, 9.498039215686275]]}","{type=[[0.0, 45.45098039215687], [1.0, 860.9568627450983]]}","{type=[[0.0, 65.45098039215686], [1.0, 840.9568627450983]]}","{type=[[0.0, 74.94901960784314], [1.0, 831.4588235294119]]}",519033440,"{type=[[0.0, 906.4078431372552]]}","{type=[[0.0, 906.4078431372552]]}","{type=[[0.0, 906.4078431372552]]}",
00000000000000000208,"{type=[[0.0, 729.5098039215688], [1.0, 178.35294117647058]]}","{type=[[0.0, 718.6392156862747], [1.0, 189.2235294117647]]}","{type=[[0.0, 896.9921568627452], [1.0, 10.870588235294118]]}","{type=[[0.0, 7.0], [1.0, 900.8627450980393]]}","{type=[[0.0, 185.35294117647058], [1.0, 722.5098039215688]]}","{type=[[0.0, 196.2235294117647], [1.0, 711.6392156862747]]}",519072806,"{type=[[0.0, 907.8627450980393]]}","{type=[[0.0, 907.8627450980393]]}","{type=[[0.0, 907.8627450980393]]}",
00000000000000000209,"{type=[[0.0, 858.7254901960783], [1.0, 48.13725490196079]]}","{type=[[0.0, 858.7254901960783], [1.0, 48.13725490196079]]}","{type=[[0.0, 906.8627450980391]]}","{type=[[0.0, 32.03921568627451], [1.0, 874.8235294117646]]}","{type=[[0.0, 80.17647058823529], [1.0, 826.6862745098038]]}","{type=[[0.0, 80.17647058823529], [1.0, 826.6862745098038]]}",519059685,"{type=[[0.0, 906.8627450980391]]}","{type=[[0.0, 906.8627450980391]]}","{type=[[0.0, 906.8627450980391]]}",
0000000000000000020a,"{type=[[0.0, 902.5764705882353]]}","{type=[[0.0, 902.5764705882353]]}","{type=[[0.0, 902.5764705882353]]}","{type=[[0.0, 838.0901960784313], [1.0, 64.48627450980392]]}","{type=[[0.0, 838.0901960784313], [1.0, 64.48627450980392]]}","{type=[[0.0, 838.0901960784313], [1.0, 64.48627450980392]]}",518659482,"{type=[[0.0, 902.5764705882353]]}","{type=[[0.0, 902.5764705882353]]}","{type=[[0.0, 902.5764705882353]]}",
0000000000000000020b,"{type=[[0.0, 896.9372549019611], [1.0, 1.1058823529411765]]}","{type=[[0.0, 896.9372549019611], [1.0, 1.1058823529411765]]}","{type=[[0.0, 898.0431372549021]]}","{type=[[0.0, 16.04705882352941], [1.0, 881.9960784313727]]}","{type=[[0.0, 17.152941176470588], [1.0, 880.8901960784316]]}","{type=[[0.0, 17.152941176470588], [1.0, 880.8901960784316]]}",518587312,"{type=[[0.0, 898.0431372549021]]}","{type=[[0.0, 898.0431372549021]]}","{type=[[0.0, 898.0431372549021]]}",
0000000000000000020c,"{type=[[0.0, 891.6862745098039]]}","{type=[[0.0, 891.6862745098039]]}","{type=[[0.0, 891.6862745098039]]}","{type=[[0.0, 874.4980392156863], [1.0, 17.188235294117646]]}","{type=[[0.0, 874.4980392156863], [1.0, 17.188235294117646]]}","{type=[[0.0, 874.4980392156863], [1.0, 17.188235294117646]]}",518200182,"{type=[[0.0, 891.6862745098039]]}","{type=[[0.0, 891.6862745098039]]}","{type=[[0.0, 891.6862745098039]]}",
0000000000000000020d,"{type=[[0.0, 886.3803921568629]]}","{type=[[0.0, 884.3803921568627], [1.0, 2.0]]}","{type=[[0.0, 884.3803921568627], [1.0, 2.0]]}","{type=[[0.0, 143.77647058823527], [1.0, 742.6039215686276]]}","{type=[[0.0, 143.77647058823527], [1.0, 742.6039215686276]]}","{type=[[0.0, 145.77647058823527], [1.0, 740.6039215686276]]}",518088655,"{type=[[0.0, 886.3803921568629]]}","{type=[[0.0, 886.3803921568629]]}","{type=[[0.0, 886.3803921568629]]}",
0000000000000000020e,"{type=[[0.0, 883.1176470588235]]}","{type=[[0.0, 881.156862745098], [1.0, 1.9607843137254901]]}","{type=[[0.0, 881.156862745098], [1.0, 1.9607843137254901]]}","{type=[[0.0, 106.67058823529413], [1.0, 776.4470588235292]]}","{type=[[0.0, 106.67058823529413], [1.0, 776.4470588235292]]}","{type=[[0.0, 108.63137254901963], [1.0, 774.4862745098037]]}",517832767,"{type=[[0.0, 883.1176470588235]]}","{type=[[0.0, 883.1176470588235]]}","{type=[[0.0, 883.1176470588235]]}",
0000000000000000020f,"{type=[[0.0, 893.0470588235294]]}","{type=[[0.0, 893.0470588235294]]}","{type=[[0.0, 893.0470588235294]]}","{type=[[0.0, 885.6156862745098], [1.0, 7.431372549019608]]}","{type=[[0.0, 885.6156862745098], [1.0, 7.431372549019608]]}","{type=[[0.0, 885.6156862745098], [1.0, 7.431372549019608]]}",518180525,"{type=[[0.0, 893.0470588235294]]}","{type=[[0.0, 893.0470588235294]]}","{type=[[0.0, 893.0470588235294]]}",
00000000000000000210,"{type=[[0.0, 890.992156862745], [1.0, 2.0]]}","{type=[[0.0, 881.18431372549], [1.0, 11.807843137254903]]}","{type=[[0.0, 883.18431372549], [1.0, 9.807843137254903]]}","{type=[[0.0, 182.18039215686278], [1.0, 710.8117647058823]]}","{type=[[0.0, 184.18039215686278], [1.0, 708.8117647058823]]}","{type=[[0.0, 193.9882352941177], [1.0, 699.0039215686273]]}",518233017,"{type=[[0.0, 892.992156862745]]}","{type=[[0.0, 892.992156862745]]}","{type=[[0.0, 892.992156862745]]}",
00000000000000000211,"{type=[[0.0, 888.0392156862744], [1.0, 2.7333333333333334]]}","{type=[[0.0, 861.8627450980391], [1.0, 28.909803921568628]]}","{type=[[0.0, 864.5960784313726], [1.0, 26.176470588235297]]}","{type=[[0.0, 42.25098039215686], [1.0, 848.521568627451]]}","{type=[[0.0, 44.98431372549019], [1.0, 845.7882352941176]]}","{type=[[0.0, 71.16078431372551], [1.0, 819.6117647058824]]}",518114917,"{type=[[0.0, 890.7725490196078]]}","{type=[[0.0, 890.7725490196078]]}","{type=[[0.0, 890.7725490196078]]}",
00000000000000000212,"{type=[[0.0, 891.8235294117644]]}","{type=[[0.0, 886.8235294117643], [1.0, 5.0]]}","{type=[[0.0, 886.8235294117643], [1.0, 5.0]]}","{type=[[0.0, 10.811764705882354], [1.0, 881.0117647058821]]}","{type=[[0.0, 10.811764705882354], [1.0, 881.0117647058821]]}","{type=[[0.0, 15.811764705882354], [1.0, 876.011764705882]]}",518160857,"{type=[[0.0, 891.8235294117644]]}","{type=[[0.0, 891.8235294117644]]}","{type=[[0.0, 891.8235294117644]]}",
00000000000000000213,"{type=[[0.0, 894.7764705882353], [1.0, 2.0]]}","{type=[[0.0, 894.7764705882353], [1.0, 2.0]]}","{type=[[0.0, 896.7764705882355]]}","{type=[[0.0, 2.576470588235294], [1.0, 894.2000000000002]]}","{type=[[0.0, 4.576470588235294], [1.0, 892.2000000000003]]}","{type=[[0.0, 4.576470588235294], [1.0, 892.2000000000003]]}",518351122,"{type=[[0.0, 896.7764705882355]]}","{type=[[0.0, 896.7764705882355]]}","{type=[[0.0, 896.7764705882355]]}",
00000000000000000214,"{type=[[0.0, 794.2117647058826], [1.0, 102.0]]}","{type=[[0.0, 794.2117647058826], [1.0, 102.0]]}","{type=[[0.0, 896.2117647058825]]}","{type=[[0.0, 30.0], [1.0, 866.2117647058825]]}","{type=[[0.0, 132.0], [1.0, 764.2117647058826]]}","{type=[[0.0, 132.0], [1.0, 764.2117647058826]]}",518508585,"{type=[[0.0, 896.2117647058825]]}","{type=[[0.0, 896.2117647058825]]}","{type=[[0.0, 896.2117647058825]]}",
00000000000000000215,"{type=[[0.0, 899.1803921568627]]}","{type=[[0.0, 899.1803921568627]]}","{type=[[0.0, 899.1803921568627]]}","{type=[[0.0, 484.58823529411774], [1.0, 414.59215686274507]]}","{type=[[0.0, 484.58823529411774], [1.0, 414.59215686274507]]}","{type=[[0.0, 484.58823529411774], [1.0, 414.59215686274507]]}",518626680,"{type=[[0.0, 899.1803921568627]]}","{type=[[0.0, 899.1803921568627]]}","{type=[[0.0, 899.1803921568627]]}",
00000000000000000216,"{type=[[0.0, 885.6470588235294], [1.0, 15.15294117647059]]}","{type=[[0.0, 841.929411764706], [1.0, 58.870588235294115]]}","{type=[[0.0, 857.0823529411766], [1.0, 43.71764705882353]]}","{type=[[0.0, 28.0], [1.0, 872.8000000000001]]}","{type=[[0.0, 43.15294117647059], [1.0, 857.6470588235294]]}","{type=[[0.0, 86.87058823529414], [1.0, 813.929411764706]]}",518790738,"{type=[[0.0, 900.8000000000001]]}","{type=[[0.0, 900.8000000000001]]}","{type=[[0.0, 900.8000000000001]]}",
00000000000000000217,"{type=[[0.0, 898.427450980392]]}","{type=[[0.0, 863.1490196078432], [1.0, 35.278431372549015]]}","{type=[[0.0, 863.1490196078432], [1.0, 35.278431372549015]]}","{type=[[0.0, 379.2509803921568], [1.0, 519.1764705882352]]}","{type=[[0.0, 379.2509803921568], [1.0, 519.1764705882352]]}","{type=[[0.0, 414.5294117647058], [1.0, 483.89803921568637]]}",518672646,"{type=[[0.0, 898.427450980392]]}","{type=[[0.0, 898.427450980392]]}","{type=[[0.0, 898.427450980392]]}",
00000000000000000218,"{type=[[0.0, 897.960784313726]]}","{type=[[0.0, 897.960784313726]]}","{type=[[0.0, 897.960784313726]]}","{type=[[0.0, 874.6431372549024], [1.0, 23.31764705882353]]}","{type=[[0.0, 874.6431372549024], [1.0, 23.31764705882353]]}","{type=[[0.0, 874.6431372549024], [1.0, 23.31764705882353]]}",518502050,"{type=[[0.0, 897.960784313726]]}","{type=[[0.0, 897.960784313726]]}","{type=[[0.0, 897.960784313726]]}",
00000000000000000000,"{type=[[0.0, 910.337254901961]]}","{type=[[0.0, 910.337254901961]]}","{type=[[0.0, 910.337254901961]]}","{type=[[0.0, 819.7568627450984], [1.0, 90.58039215686276]]}","{type=[[0.0, 819.7568627450984], [1.0, 90.58039215686276]]}","{type=[[0.0, 819.7568627450984], [1.0, 90.58039215686276]]}",519335266,"{type=[[0.0, 910.337254901961]]}","{type=[[0.0, 910.337254901961]]}","{type=[[0.0, 910.337254901961]]}",
00000000000000000001,"{type=[[0.0, 915.5764705882353]]}","{type=[[0.0, 915.5764705882353]]}","{type=[[0.0, 915.5764705882353]]}","{type=[[0.0, 915.5764705882353]]}","{type=[[0.0, 915.5764705882353]]}","{type=[[0.0, 915.5764705882353]]}",519630514,"{type=[[0.0, 915.5764705882353]]}","{type=[[0.0, 915.5764705882353]]}","{type=[[0.0, 915.5764705882353]]}",
00000000000000000002,"{type=[[0.0, 924.2274509803925]]}","{type=[[0.0, 923.9450980392156], [1.0, 0.2823529411764706]]}","{type=[[0.0, 923.9450980392156], [1.0, 0.2823529411764706]]}","{type=[[0.0, 46.33333333333335], [1.0, 877.8941176470591]]}","{type=[[0.0, 46.33333333333335], [1.0, 877.8941176470591]]}","{type=[[0.0, 46.61568627450982], [1.0, 877.6117647058827]]}",520122608,"{type=[[0.0, 924.2274509803925]]}","{type=[[0.0, 924.2274509803925]]}","{type=[[0.0, 924.2274509803925]]}",
00000000000000000003,"{type=[[0.0, 920.5607843137257]]}","{type=[[0.0, 916.5647058823531], [1.0, 3.996078431372549]]}","{type=[[0.0, 916.5647058823531], [1.0, 3.996078431372549]]}","{type=[[0.0, 373.26274509803915], [1.0, 547.2980392156866]]}","{type=[[0.0, 373.26274509803915], [1.0, 547.2980392156866]]}","{type=[[0.0, 377.2588235294117], [1.0, 543.301960784314]]}",520129173,"{type=[[0.0, 920.5607843137257]]}","{type=[[0.0, 920.5607843137257]]}","{type=[[0.0, 920.5607843137257]]}",
00000000000000000004,"{type=[[0.0, 910.7450980392159]]}","{type=[[0.0, 910.7450980392159]]}","{type=[[0.0, 910.7450980392159]]}","{type=[[0.0, 91.66274509803921], [1.0, 819.0823529411766]]}","{type=[[0.0, 91.66274509803921], [1.0, 819.0823529411766]]}","{type=[[0.0, 91.66274509803921], [1.0, 819.0823529411766]]}",519617412,"{type=[[0.0, 910.7450980392159]]}","{type=[[0.0, 910.7450980392159]]}","{type=[[0.0, 910.7450980392159]]}",
00000000000000000005,"{type=[[0.0, 892.8235294117649], [1.0, 19.105882352941176]]}","{type=[[0.0, 887.8039215686276], [1.0, 24.12549019607843]]}","{type=[[0.0, 906.9098039215688], [1.0, 5.019607843137255]]}","{type=[[0.0, 138.22745098039215], [1.0, 773.7019607843138]]}","{type=[[0.0, 157.33333333333331], [1.0, 754.5960784313726]]}","{type=[[0.0, 162.35294117647058], [1.0, 749.5764705882353]]}",519702714,"{type=[[0.0, 911.9294117647062]]}","{type=[[0.0, 911.9294117647062]]}","{type=[[0.0, 911.9294117647062]]}",
00000000000000000006,"{type=[[0.0, 920.7882352941177]]}","{type=[[0.0, 920.7882352941177]]}","{type=[[0.0, 920.7882352941177]]}","{type=[[0.0, 920.7882352941177]]}","{type=[[0.0, 920.7882352941177]]}","{type=[[0.0, 920.7882352941177]]}",519912685,"{type=[[0.0, 920.7882352941177]]}","{type=[[0.0, 920.7882352941177]]}","{type=[[0.0, 920.7882352941177]]}",
00000000000000000007,"{type=[[0.0, 914.7176470588239]]}","{type=[[0.0, 914.7176470588239]]}","{type=[[0.0, 914.7176470588239]]}","{type=[[0.0, 914.7176470588239]]}","{type=[[0.0, 914.7176470588239]]}","{type=[[0.0, 914.7176470588239]]}",519709286,"{type=[[0.0, 914.7176470588239]]}","{type=[[0.0, 914.7176470588239]]}","{type=[[0.0, 914.7176470588239]]}",
00000000000000000008,"{type=[[0.0, 920.1058823529412]]}","{type=[[0.0, 920.1058823529412]]}","{type=[[0.0, 920.1058823529412]]}","{type=[[0.0, 149.89019607843136], [1.0, 770.2156862745098]]}","{type=[[0.0, 149.89019607843136], [1.0, 770.2156862745098]]}","{type=[[0.0, 149.89019607843136], [1.0, 770.2156862745098]]}",519833963,"{type=[[0.0, 920.1058823529412]]}","{type=[[0.0, 920.1058823529412]]}","{type=[[0.0, 920.1058823529412]]}",
00000000000000000009,"{type=[[0.0, 915.5137254901963]]}","{type=[[0.0, 915.5137254901963]]}","{type=[[0.0, 915.5137254901963]]}","{type=[[0.0, 795.9372549019611], [1.0, 119.5764705882353]]}","{type=[[0.0, 795.9372549019611], [1.0, 119.5764705882353]]}","{type=[[0.0, 795.9372549019611], [1.0, 119.5764705882353]]}",519866776,"{type=[[0.0, 915.5137254901963]]}","{type=[[0.0, 915.5137254901963]]}","{type=[[0.0, 915.5137254901963]]}",
0000000000000000000a,"{type=[[0.0, 920.7411764705879]]}","{type=[[0.0, 920.7411764705879]]}","{type=[[0.0, 920.7411764705879]]}","{type=[[0.0, 920.7411764705879]]}","{type=[[0.0, 920.7411764705879]]}","{type=[[0.0, 920.7411764705879]]}",519978296,"{type=[[0.0, 920.7411764705879]]}","{type=[[0.0, 920.7411764705879]]}","{type=[[0.0, 920.7411764705879]]}",
00000000000000000013,"{type=[[0.0, 919.7843137254902]]}","{type=[[0.0, 919.7843137254902]]}","{type=[[0.0, 919.7843137254902]]}","{type=[[0.0, 16.564705882352943], [1.0, 903.2196078431373]]}","{type=[[0.0, 16.564705882352943], [1.0, 903.2196078431373]]}","{type=[[0.0, 16.564705882352943], [1.0, 903.2196078431373]]}",520096355,"{type=[[0.0, 919.7843137254902]]}","{type=[[0.0, 919.7843137254902]]}","{type=[[0.0, 919.7843137254902]]}",
00000000000000000014,"{type=[[0.0, 876.7607843137257], [1.0, 46.0]]}","{type=[[0.0, 871.7450980392159], [1.0, 51.015686274509804]]}","{type=[[0.0, 917.7450980392159], [1.0, 5.015686274509804]]}","{type=[[0.0, 8.92156862745098], [1.0, 913.8392156862747]]}","{type=[[0.0, 54.92156862745098], [1.0, 867.8392156862748]]}","{type=[[0.0, 59.937254901960785], [1.0, 862.823529411765]]}",520148836,"{type=[[0.0, 922.7607843137257]]}","{type=[[0.0, 922.7607843137257]]}","{type=[[0.0, 922.7607843137257]]}",
00000000000000000016,"{type=[[0.0, 924.7960784313725]]}","{type=[[0.0, 896.6235294117647], [1.0, 28.172549019607843]]}","{type=[[0.0, 896.6235294117647], [1.0, 28.172549019607843]]}","{type=[[0.0, 183.5450980392158], [1.0, 741.250980392157]]}","{type=[[0.0, 183.5450980392158], [1.0, 741.250980392157]]}","{type=[[0.0, 211.7176470588236], [1.0, 713.0784313725492]]}",520161952,"{type=[[0.0, 924.7960784313725]]}","{type=[[0.0, 924.7960784313725]]}","{type=[[0.0, 924.7960784313725]]}",
0000000000000000001a,"{type=[[0.0, 905.4901960784314], [1.0, 10.23529411764706]]}","{type=[[0.0, 905.4901960784314], [1.0, 10.23529411764706]]}","{type=[[0.0, 915.7254901960783]]}","{type=[[0.0, 486.1999999999999], [1.0, 429.52549019607835]]}","{type=[[0.0, 496.435294117647], [1.0, 419.29019607843134]]}","{type=[[0.0, 496.435294117647], [1.0, 419.29019607843134]]}",519787962,"{type=[[0.0, 915.7254901960783]]}","{type=[[0.0, 915.7254901960783]]}","{type=[[0.0, 915.7254901960783]]}",
0000000000000000001b,"{type=[[0.0, 909.7686274509805]]}","{type=[[0.0, 884.6941176470588], [1.0, 25.074509803921572]]}","{type=[[0.0, 884.6941176470588], [1.0, 25.074509803921572]]}","{type=[[0.0, 46.8], [1.0, 862.9686274509804]]}","{type=[[0.0, 46.8], [1.0, 862.9686274509804]]}","{type=[[0.0, 71.87450980392157], [1.0, 837.8941176470588]]}",519263071,"{type=[[0.0, 909.7686274509805]]}","{type=[[0.0, 909.7686274509805]]}","{type=[[0.0, 909.7686274509805]]}",
0000000000000000001c,"{type=[[0.0, 908.0196078431372], [1.0, 4.0]]}","{type=[[0.0, 905.5647058823529], [1.0, 6.454901960784314]]}","{type=[[0.0, 909.5647058823529], [1.0, 2.454901960784314]]}","{type=[[0.0, 4.101960784313725], [1.0, 907.9176470588236]]}","{type=[[0.0, 8.101960784313725], [1.0, 903.9176470588235]]}","{type=[[0.0, 10.556862745098039], [1.0, 901.4627450980391]]}",519328665,"{type=[[0.0, 912.0196078431372]]}","{type=[[0.0, 912.0196078431372]]}","{type=[[0.0, 912.0196078431372]]}",
0000000000000000001d,"{type=[[0.0, 909.2705882352948], [1.0, 0.27058823529411763]]}","{type=[[0.0, 901.2705882352948], [1.0, 8.270588235294117]]}","{type=[[0.0, 901.5411764705887], [1.0, 8.0]]}","{type=[[0.0, 7.694117647058824], [1.0, 901.84705882353]]}","{type=[[0.0, 7.964705882352941], [1.0, 901.5764705882359]]}","{type=[[0.0, 15.96470588235294], [1.0, 893.5764705882359]]}",519335222,"{type=[[0.0, 909.5411764705889]]}","{type=[[0.0, 909.5411764705889]]}","{type=[[0.0, 909.5411764705889]]}",
0000000000000000001e,"{type=[[0.0, 914.1137254901961]]}","{type=[[0.0, 914.1137254901961]]}","{type=[[0.0, 914.1137254901961]]}","{type=[[0.0, 833.8941176470587], [1.0, 80.21960784313725]]}","{type=[[0.0, 833.8941176470587], [1.0, 80.21960784313725]]}","{type=[[0.0, 833.8941176470587], [1.0, 80.21960784313725]]}",519394260,"{type=[[0.0, 914.1137254901961]]}","{type=[[0.0, 914.1137254901961]]}","{type=[[0.0, 914.1137254901961]]}",
0000000000000000001f,"{type=[[0.0, 911.5568627450984]]}","{type=[[0.0, 911.5568627450984]]}","{type=[[0.0, 911.5568627450984]]}","{type=[[0.0, 908.6862745098042], [1.0, 2.8705882352941177]]}","{type=[[0.0, 908.6862745098042], [1.0, 2.8705882352941177]]}","{type=[[0.0, 908.6862745098042], [1.0, 2.8705882352941177]]}",519177749,"{type=[[0.0, 911.5568627450984]]}","{type=[[0.0, 911.5568627450984]]}","{type=[[0.0, 911.5568627450984]]}",
00000000000000000020,"{type=[[0.0, 883.1529411764706]]}","{type=[[0.0, 866.1529411764703], [1.0, 17.0]]}","{type=[[0.0, 866.1529411764703], [1.0, 17.0]]}","{type=[[0.0, 348.2509803921569], [1.0, 534.9019607843138]]}","{type=[[0.0, 348.2509803921569], [1.0, 534.9019607843138]]}","{type=[[0.0, 365.2509803921569], [1.0, 517.9019607843139]]}",517406233,"{type=[[0.0, 883.1529411764706]]}","{type=[[0.0, 883.1529411764706]]}","{type=[[0.0, 883.1529411764706]]}",
00000000000000000021,"{type=[[0.0, 889.0431372549018]]}","{type=[[0.0, 887.713725490196], [1.0, 1.3294117647058825]]}","{type=[[0.0, 887.713725490196], [1.0, 1.3294117647058825]]}","{type=[[0.0, 155.40000000000003], [1.0, 733.6431372549021]]}","{type=[[0.0, 155.40000000000003], [1.0, 733.6431372549021]]}","{type=[[0.0, 156.7294117647059], [1.0, 732.3137254901961]]}",517609637,"{type=[[0.0, 889.0431372549018]]}","{type=[[0.0, 889.0431372549018]]}","{type=[[0.0, 889.0431372549018]]}",
0000000000000000005b,"{type=[[0.0, 899.8666666666661]]}","{type=[[0.0, 899.8666666666661]]}","{type=[[0.0, 899.8666666666661]]}","{type=[[0.0, 500.9019607843137], [1.0, 398.9647058823531]]}","{type=[[0.0, 500.9019607843137], [1.0, 398.9647058823531]]}","{type=[[0.0, 493.9019607843137], [1.0, 405.9647058823531]]}",518436330,"{type=[[0.0, 899.8666666666661]]}","{type=[[0.0, 892.8666666666662], [1.0, 7.0]]}","{type=[[0.0, 892.8666666666662], [1.0, 7.0]]}",
0000000000000000005c,"{type=[[0.0, 903.0039215686273], [1.0, 20.305882352941175]]}","{type=[[0.0, 887.9529411764705], [1.0, 35.35686274509804]]}","{type=[[0.0, 908.2588235294118], [1.0, 15.050980392156863]]}","{type=[[0.0, 22.16862745098039], [1.0, 901.1411764705882]]}","{type=[[0.0, 42.47450980392157], [1.0, 880.835294117647]]}","{type=[[0.0, 57.52549019607844], [1.0, 865.7843137254902]]}",519958512,"{type=[[0.0, 923.3098039215685]]}","{type=[[0.0, 923.3098039215685]]}","{type=[[0.0, 923.3098039215685]]}",
0000000000000000005d,"{type=[[0.0, 896.5647058823524], [1.0, 7.4980392156862745]]}","{type=[[0.0, 846.1764705882348], [1.0, 57.886274509803926]]}","{type=[[0.0, 853.6745098039211], [1.0, 50.38823529411765]]}","{type=[[0.0, 49.31372549019608], [1.0, 854.7490196078427]]}","{type=[[0.0, 56.811764705882354], [1.0, 847.2509803921564]]}","{type=[[0.0, 107.2], [1.0, 796.8627450980388]]}",518790623,"{type=[[0.0, 904.0627450980387]]}","{type=[[0.0, 904.0627450980387]]}","{type=[[0.0, 904.0627450980387]]}",
0000000000000000005e,"{type=[[0.0, 922.6941176470591]]}","{type=[[0.0, 922.6941176470591]]}","{type=[[0.0, 922.6941176470591]]}","{type=[[0.0, 34.7686274509804], [1.0, 887.9254901960785]]}","{type=[[0.0, 34.7686274509804], [1.0, 887.9254901960785]]}","{type=[[0.0, 34.7686274509804], [1.0, 887.9254901960785]]}",520063477,"{type=[[0.0, 922.6941176470591]]}","{type=[[0.0, 922.6941176470591]]}","{type=[[0.0, 922.6941176470591]]}",
0000000000000000005f,"{type=[[0.0, 818.2627450980392], [1.0, 82.09019607843138]]}","{type=[[0.0, 738.7921568627452], [1.0, 161.5607843137255]]}","{type=[[0.0, 820.8823529411766], [1.0, 79.47058823529412]]}","{type=[[0.0, 444.03921568627453], [1.0, 456.31372549019625]]}","{type=[[0.0, 526.1294117647059], [1.0, 374.2235294117649]]}","{type=[[0.0, 605.6], [1.0, 294.75294117647064]]}",518383835,"{type=[[0.0, 900.3529411764707]]}","{type=[[0.0, 900.3529411764707]]}","{type=[[0.0, 900.3529411764707]]}",
00000000000000000060,"{type=[[0.0, 879.6431372549021], [1.0, 7.96078431372549]]}","{type=[[0.0, 865.6431372549021], [1.0, 21.96078431372549]]}","{type=[[0.0, 873.6039215686276], [1.0, 14.0]]}","{type=[[0.0, 15.760784313725491], [1.0, 871.8431372549021]]}","{type=[[0.0, 23.721568627450985], [1.0, 863.8823529411767]]}","{type=[[0.0, 37.721568627450985], [1.0, 849.8823529411767]]}",517721167,"{type=[[0.0, 887.6039215686276]]}","{type=[[0.0, 887.6039215686276]]}","{type=[[0.0, 887.6039215686276]]}",
00000000000000000061,"{type=[[0.0, 879.3725490196075], [1.0, 4.792156862745098]]}","{type=[[0.0, 861.3725490196073], [1.0, 22.7921568627451]]}","{type=[[0.0, 866.1647058823526], [1.0, 18.0]]}","{type=[[0.0, 187.38039215686277], [1.0, 696.7843137254899]]}","{type=[[0.0, 192.17254901960789], [1.0, 691.9921568627448]]}","{type=[[0.0, 210.17254901960786], [1.0, 673.9921568627448]]}",517229082,"{type=[[0.0, 884.1647058823527]]}","{type=[[0.0, 884.1647058823527]]}","{type=[[0.0, 884.1647058823527]]}",
